"headword","pos","dialect_id","jsonb_data"
"asọsọ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""west African thrush (Turdus pelios)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ā.sɔ̄.sɔ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"agbigbo","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""The african grey hornbill, Lophoceros nasutus""], ""parts_of_speech"": [""noun""], ""ipa"": [""/à.ɡ͡bì.ɡ͡bò/""], ""examples"": [], ""dialect_assigned_default"": true}"
"aluko","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""any of a species of red winged turacos, such as the Yellow-billed turaco (Tauraco macrorhynchus""], ""parts_of_speech"": [""noun""], ""ipa"": [""/à.lù.kò/""], ""examples"": [], ""dialect_assigned_default"": true}"
"olongo","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""orange-cheeked waxbill (Estrilda melpoda)"", ""red-billed firefinch (Lagonosticta senegala)"", ""robin""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ō.lō.ŋ̄.ɡō/""], ""examples"": [], ""dialect_assigned_default"": true}"
"aadọta","num","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""fifty""], ""parts_of_speech"": [""num""], ""ipa"": [""/àá.dɔ́.ꜜtā/""], ""examples"": [], ""dialect_assigned_default"": true}"
"obeje","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""dolphin"", ""the Yoruba alphabet of the ajami script (as adapted for writing Yoruba).""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ò.bé.d͡ʒé/"", ""/ò.bè.d͡ʒé/""], ""examples"": [], ""dialect_assigned_default"": true}"
"laada","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""reward, fortune"", ""the belief that every that every good action attracts reward from Allah.""], ""parts_of_speech"": [""noun""], ""ipa"": [""/láá.dá/""], ""examples"": [], ""dialect_assigned_default"": true}"
"imọ ijinlẹ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""deep or profound knowledge"", ""science, scholarship""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ì.mɔ̃̀ ì.d͡ʒĩ̀.lɛ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"sayẹnsi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""science""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sá.jɛ́.ŋ̀.sì/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Abikẹ","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""A female oríkì name, meaning \""One who is born to be cared for\"".""], ""parts_of_speech"": [""name""], ""ipa"": [""/à.bí.kɛ́/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Ibidunmoye","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a male or female given name meaning, \""Birth is good with honor\"".""], ""parts_of_speech"": [""name""], ""ipa"": [""/ì.bí.dũ̀.mó.jè/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Ṣoyinka","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a male given name meaning “the sorcerer surrounded me; Òrìṣàokó surrounds me”"", ""a surname, from the given name Ṣóyínká""], ""parts_of_speech"": [""name""], ""ipa"": [""/ʃó.jí.ŋ̄.ká/""], ""examples"": [], ""dialect_assigned_default"": true}"
"wadowado","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""heron""], ""parts_of_speech"": [""noun""], ""ipa"": [], ""examples"": [], ""dialect_assigned_default"": true}"
"Fagunwa","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a male given name meaning “The deity Ifa sits on the throne”"", ""a surname, from the given name Fágúnwà""], ""parts_of_speech"": [""name""], ""ipa"": [""/fá.ɡṹ.wà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Ọmọbọsẹde","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a female given name""], ""parts_of_speech"": [""name""], ""ipa"": [""/ɔ̄.mɔ̃́.bɔ́.sɛ̀.dé/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Bọsẹde","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a female given name meaning “[One who] comes with the start of a new week”"", ""a male given name, with the same meaning as the female name Bọ́sẹ̀dé"", ""A nickname or root for names with longer meanings, see Abọ́sẹ̀dé, Ọmọ́bọ́sẹ̀dé.""], ""parts_of_speech"": [""name""], ""ipa"": [""/bɔ́.sɛ̀.dé/""], ""examples"": [], ""dialect_assigned_default"": true}"
"mẹkunu","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""alternative form of mẹ̀kúnnù""], ""parts_of_speech"": [""noun""], ""ipa"": [""/mɛ̀.kú.nũ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"dafa","verb","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""to practice or engage in Ifa divination""], ""parts_of_speech"": [""verb""], ""ipa"": [""/dá.fá/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Isiaka","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a male given name from Arabic, equivalent to English Isaac"", ""a surname from Arabic""], ""parts_of_speech"": [""name""], ""ipa"": [""/ī.sí.á.kà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"kewu","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Arabic language"", ""To recite the Qur'an, to recite an Arabic prayer""], ""parts_of_speech"": [""noun"", ""verb""], ""ipa"": [""/ké.wú/"", ""/ké.wú/""], ""examples"": [], ""dialect_assigned_default"": true}"
"jẹjẹrẹ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""weevil, aphid"", ""tuberculosis"", ""In modern usage; cancer, tumor""], ""parts_of_speech"": [""noun""], ""ipa"": [""/d͡ʒɛ̄.d͡ʒɛ̄.ɾɛ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹyun","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""athlete's foot""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̄.jṹ/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹkọ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""lesson"", ""education"", ""corn pap""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̀.kɔ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"agodongbo","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""colt (a young male horse)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ā.ɡó.dó.ŋ́.ɡ͡bó/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Ilẹ Adulawọ","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Africa (the continent south of Europe and between the Atlantic and Indian Oceans)""], ""parts_of_speech"": [""name""], ""ipa"": [""/ī.lɛ̀ ā.dú.lá.wɔ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"jẹleosinmi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""nursery, kindergarten, pre-school, nursery school""], ""parts_of_speech"": [""noun""], ""ipa"": [""/d͡ʒɛ́.lé.ó.sĩ̄.mĩ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"jẹlesinmi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""alternative form of jẹ́léósinmi (“nursery, kindergarten”)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/d͡ʒɛ́.lé.sĩ̄.mĩ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"arun rọmọlaparọmọlẹsẹ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""polio, poliomyelitis""], ""parts_of_speech"": [""noun""], ""ipa"": [""/à.ɾũ̀ ɾɔ̄.mɔ̃̄.lá.k͡pá.ɾɔ̄.mɔ̃̄.lɛ́.sɛ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"akẹkọọ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""student, learner""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ā.kɛ́.kɔ̀ɔ́/""], ""examples"": [], ""dialect_assigned_default"": true}"
"olukọ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""teacher, professor, instructor""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ō.lù.kɔ́/""], ""examples"": [""Màmá mi kì í ṣe olùkọ."", ""Mo gbọ́ pé ẹ jẹ́ olùkọ́ ní Yunifásítì ti Ìbàdàn, ẹ sì ní ọmọ márùnún pẹ̀lú ọ̀kọ̀ yín.""], ""dialect_assigned_default"": true}"
"ẹjẹ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""blood""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̀.d͡ʒɛ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"epiya","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""tilapia, (in particular) Nile tilapia and Oreochromis aureus""], ""parts_of_speech"": [""noun""], ""ipa"": [""/è.k͡pì.jà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ọlẹ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""embryo, fetus"", ""lazy person, laziness, idleness""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɔ̄.lɛ̀/"", ""/ɔ̀.lɛ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ekura","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""shark"", ""a species of large fish, usually identified as a swordfish or barracuda""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ē.kū.ɾá/""], ""examples"": [], ""dialect_assigned_default"": true}"
"timitimi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""alternative form of tìmùtìmù (“mattress, pillow”)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/tì.mĩ̀.tì.mĩ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ọsijin","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""oxygen (chemical element, O, atomical number 8)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɔ́.sí.d͡ʒĩ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"niturojini","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""nitrogen (chemical element, N, atomical number 7)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/nĩ́.tú.ɾó.d͡ʒí.nĩ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Mọdakẹkẹ","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Modakeke (a city in Nigeria)""], ""parts_of_speech"": [""name""], ""ipa"": [""/mɔ̃̄.dá.kɛ́.kɛ́/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ọwaara","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""precipitation, rain showers, sudden showers of rain""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɔ̀.wàà.ɾà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ayinrin","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""light blue color"", ""A carnivorous animal similar to the fox that preys on fowl.""], ""parts_of_speech"": [""noun""], ""ipa"": [""/à.jĩ̀.ɾĩ́/"", ""/ā.jĩ̀.ɾĩ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"eṣi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""last year, the past year""], ""parts_of_speech"": [""noun""], ""ipa"": [""/è.ʃí/""], ""examples"": [], ""dialect_assigned_default"": true}"
"iṣẹju-aaya","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""second""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ì.ʃɛ́.d͡ʒú.àá.já/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ijimere","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""patas monkey (Erythrocebus patas)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ì.d͡ʒí.mè.ɾè/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹrọ ayarabiaṣa","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""computer (machine)""], ""parts_of_speech"": [""noun""], ""ipa"": [], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹrọ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""machine, technology, device""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̀.ɾɔ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹrọ amuletutu","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""air conditioner""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̀.ɾɔ̄ ā.mṹ.lé.tū.tù/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹrọ asọrọmagbesi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""radio (receiver)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̀.ɾɔ̄ ā.sɔ̀.ɾɔ̀.má.ɡ͡bè.sì/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹrọ gbohungbohun","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""speaker, speakerphone"", ""microphone""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̀.ɾɔ̄ ɡ͡bō.hũ̀.ɡ͡bō.hũ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹrọ agbeniroke","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""escalator, elevator""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̀.ɾɔ̄ ā.ɡ͡bé.nĩ̄.ɾò.kè/""], ""examples"": [], ""dialect_assigned_default"": true}"
"bikita","verb","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""to care for, to have concern for""], ""parts_of_speech"": [""verb""], ""ipa"": [""/bì.kí.tà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"Rọṣia","name","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""Russia (a transcontinental country in Eastern Europe and North Asia)""], ""parts_of_speech"": [""name""], ""ipa"": [""/ɾɔ́.ʃí.à/""], ""examples"": [], ""dialect_assigned_default"": true}"
"otitọ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""truth, honesty""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ò.tí.tɔ́/""], ""examples"": [], ""dialect_assigned_default"": true}"
"atimọle","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""prison, detention centre, solitary confinement""], ""parts_of_speech"": [""noun""], ""ipa"": [""/à.tì.mɔ̃́.lé/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ẹnu","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""mouth""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɛ̄.nũ̄/""], ""examples"": [], ""dialect_assigned_default"": true}"
"idunaadura","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""bargain, negotiation""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ì.dú.nã̀ã́.dú.ɾà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"dunaadura","verb","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""to bargain, to negotiate""], ""parts_of_speech"": [""verb""], ""ipa"": [""/dú.ꜜnã́.dú.ɾà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"rogbodiyan","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""unrest, chaos, instability, conflict""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɾò.ɡ͡bò.dì.jã̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"gbedegbeyọ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""interpreter, translator, a fluent speaker of a language, bilingual""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɡ͡bé.dè.ɡ͡bé.jɔ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"erongba","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""idea, objective, goal""], ""parts_of_speech"": [""noun""], ""ipa"": [""/è.ɾò.ŋ̀.ɡ͡bà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"idije","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""tournament, contest, competition""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ì.dí.ꜜd͡ʒē/""], ""examples"": [], ""dialect_assigned_default"": true}"
"obirikiti","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""circle, circular object, cycle, sphere""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ò.bì.ɾì.kì.tì/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ọda","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""drought, famine"", ""tar, paint""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɔ̀.dá/"", ""/ɔ̀.dà/""], ""examples"": [], ""dialect_assigned_default"": true}"
"awuyewuye","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""controversy, crisis""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ā.wū.jē.wū.jē/""], ""examples"": [], ""dialect_assigned_default"": true}"
"inagijẹ","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""nickname, alias, a class of Yoruba names normally acquired later in life.""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ì.nã̄.ɡī.d͡ʒɛ̄/""], ""examples"": [""Ṣàngó jẹ́ ìnagijẹ Aláàfin Ṣàngó ti Ọ̀yọ́, orúkọ àbísọ rẹ jẹ́ Arábam̄bí""], ""dialect_assigned_default"": true}"
"alumọkọrọyi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""craftiness, cunningness, shrewdness""], ""parts_of_speech"": [""noun""], ""ipa"": [""/à.lù.mɔ̃̀.kɔ́.ɾɔ́.jí/""], ""examples"": [], ""dialect_assigned_default"": true}"
"otente","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""climax, apex""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ò.té.ŋ́.té/""], ""examples"": [], ""dialect_assigned_default"": true}"
"pọnun","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""alternative form of pọ́n-ùn (“pound sterling, pound”)""], ""parts_of_speech"": [""noun""], ""ipa"": [""/k͡pɔ̃́.ũ̀/""], ""examples"": [], ""dialect_assigned_default"": true}"
"sakaani","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""neighborhood, vicinity, region, area""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sà.káá.nĩ́/""], ""examples"": [], ""dialect_assigned_default"": true}"
"wolii","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""prophet""], ""parts_of_speech"": [""noun""], ""ipa"": [""/wò.líì/""], ""examples"": [], ""dialect_assigned_default"": true}"
"ariwa","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""north""], ""parts_of_speech"": [""noun""], ""ipa"": [""/à.ɾí.wá/""], ""examples"": [], ""dialect_assigned_default"": true}"
"guusu","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""south""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɡúú.sù/""], ""examples"": [], ""dialect_assigned_default"": true}"
"gabasi","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""east, sunrise""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɡà.bā.sì/""], ""examples"": [], ""dialect_assigned_default"": true}"
"wundia","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""a female virgin, an unmarried woman""], ""parts_of_speech"": [""noun""], ""ipa"": [""/wú.ŋ́.dí.á/""], ""examples"": [], ""dialect_assigned_default"": true}"
"leṣii","adv","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""last year""], ""parts_of_speech"": [""adv""], ""ipa"": [], ""examples"": [], ""dialect_assigned_default"": true}"
"ọdun","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""The plant Discoglypremna caloneura"", ""year"", ""festival, festivity, celebration, holiday""], ""parts_of_speech"": [""noun""], ""ipa"": [""/ɔ̀.dũ̀/"", ""/ɔ̄.dṹ/""], ""examples"": [""ọdún ó yabo o!"", ""wọ́n máa ń ṣe ọdún Igogo nílùú Ọ̀wọ̀ lọ́dọọdún láti ṣe ìrántí òrìṣà Ọ̀rọnṣẹ̀n tó jẹ́ aya Ọlọ́wọ̀ Rẹ̀nrẹ̀ngẹnjẹ̀n nígbà ìwásẹ̀""], ""dialect_assigned_default"": true}"
"saraa","noun","1","{""source"": ""Wiktionary Yoruba"", ""license"": ""CC BY-SA"", ""attribution"": ""Wiktionary via kaikki.org"", ""definitions"": [""alms, almsgiving, charity"", ""zakat"", ""ritual sacrifice""], ""parts_of_speech"": [""noun""], ""ipa"": [""/sà.ɾáà/""], ""examples"": [], ""dialect_assigned_default"": true}"
